fid,hovedtyper_fkey,langkode,kode_id,navn,kartleggingsenhet_m005_fkey,kartleggingsenhet_m020_fkey,kartleggingsenhet_m050_fkey
861,344,NIN-3.0-T-C-PE-NA-MB-TF02-03,TF02-03,TF02-03 Kildevannspåvirket flomskogsmark på finmateriale,TF02-M005-03,TF02-M020-01,TF02-M050-01
862,344,NIN-3.0-T-C-PE-NA-MB-TF02-02,TF02-02,TF02-02 Noe eksponert flomskogsmark på finmateriale,TF02-M005-02,TF02-M020-01,TF02-M050-01
863,344,NIN-3.0-T-C-PE-NA-MB-TF02-01,TF02-01,TF02-01 Beskyttet flomskogsmark på finmateriale,TF02-M005-01,TF02-M020-01,TF02-M050-01
864,345,NIN-3.0-T-C-PE-NA-MB-TF01-02,TF01-02,TF01-02 Dyneskogsmark,TF01-M005-02,TF01-M020-02,TF01-M050-01
865,345,NIN-3.0-T-C-PE-NA-MB-TF01-01,TF01-01,TF01-01 Sandskogsmark,TF01-M005-01,TF01-M020-01,TF01-M050-01
866,346,NIN-3.0-T-C-PE-NA-MB-TE09-03,TE09-03,TE09-03 Klart kalkrik isinnfrysingsmark,TE09-M005-03,TE09-M020-03,TE09-M050-03
867,346,NIN-3.0-T-C-PE-NA-MB-TE09-02,TE09-02,TE09-02 Intermediær til litt kalkrik isinnfrysingsmark,TE09-M005-02,TE09-M020-02,TE09-M050-02
868,346,NIN-3.0-T-C-PE-NA-MB-TE09-01,TE09-01,TE09-01 Kalkfattig isinnfrysingsmark,TE09-M005-01,TE09-M020-01,TE09-M050-01
869,347,NIN-3.0-T-C-PE-NA-MB-TE08-04,TE08-04,TE08-04 Klart kalkrik flommarkseng med kildevannspåvirkning,TE08-M005-04,TE08-M020-02,TE08-M050-01
870,347,NIN-3.0-T-C-PE-NA-MB-TE08-03,TE08-03,TE08-03 Intermediær til litt kalkrik flommarkseng med kildevannspåvirkning,TE08-M005-03,TE08-M020-01,TE08-M050-01
871,347,NIN-3.0-T-C-PE-NA-MB-TE08-02,TE08-02,TE08-02 Klart kalkrik flommarkseng,TE08-M005-02,TE08-M020-02,TE08-M050-01
872,347,NIN-3.0-T-C-PE-NA-MB-TE08-01,TE08-01,TE08-01 Intermediær til litt kalkrik flommarkseng,TE08-M005-01,TE08-M020-01,TE08-M050-01
873,348,NIN-3.0-T-C-PE-NA-MB-TE06-05,TE06-05,TE06-05 Brakkvannsdriftvoll,TE06-M005-03,TE06-M020-01,TE06-M050-01
874,348,NIN-3.0-T-C-PE-NA-MB-TE06-04,TE06-04,TE06-04 Svært til ekstremt eksponert vegetasjonsfri marin driftvoll,TE06-M005-02,TE06-M020-01,TE06-M050-01
875,348,NIN-3.0-T-C-PE-NA-MB-TE06-03,TE06-03,TE06-03 Eksponert marin ettårs driftvoll,TE06-M005-02,TE06-M020-01,TE06-M050-01
876,348,NIN-3.0-T-C-PE-NA-MB-TE06-02,TE06-02,TE06-02 Litt eksponert marin driftvoll,TE06-M005-01,TE06-M020-01,TE06-M050-01
877,348,NIN-3.0-T-C-PE-NA-MB-TE06-01,TE06-01,TE06-01 Litt beskyttet marin driftvoll,TE06-M005-01,TE06-M020-01,TE06-M050-01
878,349,NIN-3.0-T-C-PE-NA-MB-TE05-10,TE05-10,TE05-10 Svært sterkt til disruptivt påvirket grov oppfrysingsmark,,TE05-M020-02,TE05-M050-01
879,349,NIN-3.0-T-C-PE-NA-MB-TE05-09,TE05-09,TE05-09 Svært sterkt til disruptivt påvirket finjords-oppfrysingsmark,,TE05-M020-02,TE05-M050-01
880,349,NIN-3.0-T-C-PE-NA-MB-TE05-08,TE05-08,TE05-08 Sterkt kalkrik blokkdominert oppfrysingsmark,TE05-M005-03,TE05-M020-03,TE05-M050-02
881,349,NIN-3.0-T-C-PE-NA-MB-TE05-07,TE05-07,TE05-07 Intermediær til litt kalkrik blokkdominert oppfrysingsmark,TE05-M005-02,TE05-M020-02,TE05-M050-01
882,349,NIN-3.0-T-C-PE-NA-MB-TE05-06,TE05-06,TE05-06 Kalkfattig blokkdominert oppfrysingsmark,TE05-M005-01,TE05-M020-01,TE05-M050-01
883,349,NIN-3.0-T-C-PE-NA-MB-TE05-05,TE05-05,TE05-05 Sterkt kalkrik grov oppfrysingsmark,TE05-M005-03,TE05-M020-03,TE05-M050-02
884,349,NIN-3.0-T-C-PE-NA-MB-TE05-04,TE05-04,TE05-04 Intermediær til litt kalkrik grov oppfrysingsmark,TE05-M005-02,TE05-M020-02,TE05-M050-01
885,349,NIN-3.0-T-C-PE-NA-MB-TE05-03,TE05-03,TE05-03 Kalkfattig grov oppfrysingsmark,TE05-M005-01,TE05-M020-01,TE05-M050-01
886,349,NIN-3.0-T-C-PE-NA-MB-TE05-02,TE05-02,TE05-02 Sterkt kalkrik finjords-oppfrysingsmark,TE05-M005-03,TE05-M020-03,TE05-M050-02
887,349,NIN-3.0-T-C-PE-NA-MB-TE05-01,TE05-01,TE05-01 Intermediær til litt kalkrik finjords-oppfrysingsmark,TE05-M005-02,TE05-M020-02,TE05-M050-01
888,350,NIN-3.0-T-C-PE-NA-MB-TE04-02,TE04-02,TE04-02 Øvre langvarig oversvømte flommarksbelte,TE04-M005-01,TE04-M020-01,TE04-M050-01
889,350,NIN-3.0-T-C-PE-NA-MB-TE04-01,TE04-01,TE04-01 Nedre langvarig oversvømte flommarksbelte,TE04-M005-01,TE04-M020-01,TE04-M050-01
890,351,NIN-3.0-T-C-PE-NA-MB-TE03-06,TE03-06,TE03-06 Åpen storblokket flomfastmark,,TE03-M020-02,TE03-M050-01
891,351,NIN-3.0-T-C-PE-NA-MB-TE03-05,TE03-05,TE03-05 Sterkt kalkrik åpen stein- og blokk-flomfastmark,TE03-M005-04,TE03-M020-03,TE03-M050-01
892,351,NIN-3.0-T-C-PE-NA-MB-TE03-04,TE03-04,TE03-04 Intermediær til litt kalkrik åpen stein- og blokk-flomfastmark,TE03-M005-03,TE03-M020-02,TE03-M050-01
893,351,NIN-3.0-T-C-PE-NA-MB-TE03-03,TE03-03,TE03-03 Intermediær til sterkt kalkrik åpen sand- og grus-flomfastmark,TE03-M005-02,TE03-M020-01,TE03-M050-01
894,351,NIN-3.0-T-C-PE-NA-MB-TE03-02,TE03-02,TE03-02 Intermediær til sterkt kalkrik åpen silt-flomfastmark,TE03-M005-01,TE03-M020-01,TE03-M050-01
895,351,NIN-3.0-T-C-PE-NA-MB-TE03-01,TE03-01,TE03-01 Intermediær til sterkt kalkrik åpen leire-flomfastmark,TE03-M005-01,TE03-M020-01,TE03-M050-01
896,352,NIN-3.0-T-C-PE-NA-MB-TE02-03,TE02-03,TE02-03 Grusskred,TE02-M005-03,TE02-M020-03,TE02-M050-03
897,352,NIN-3.0-T-C-PE-NA-MB-TE02-02,TE02-02,TE02-02 Sandskred,TE02-M005-02,TE02-M020-02,TE02-M050-02
898,352,NIN-3.0-T-C-PE-NA-MB-TE02-01,TE02-01,TE02-01 Leir- og siltskred,TE02-M005-01,TE02-M020-01,TE02-M050-01
899,353,NIN-3.0-T-C-PE-NA-MB-TE01-09,TE01-09,TE01-09 Dynetrau,TE01-M005-06,,
900,353,NIN-3.0-T-C-PE-NA-MB-TE01-08,TE01-08,TE01-08 Erodert dyne,,,
901,353,NIN-3.0-T-C-PE-NA-MB-TE01-07,TE01-07,TE01-07 Grå og brun innlandsdyne,TE01-M005-05,TE01-M020-04,TE01-M050-02
902,353,NIN-3.0-T-C-PE-NA-MB-TE01-06,TE01-06,TE01-06 Primær og hvit innlandsdyne,TE01-M005-04,TE01-M020-03,TE01-M050-02
903,353,NIN-3.0-T-C-PE-NA-MB-TE01-05,TE01-05,TE01-05 Dynehei,,,
904,353,NIN-3.0-T-C-PE-NA-MB-TE01-04,TE01-04,TE01-04 Brun dyne,TE01-M005-03,TE01-M020-02,TE01-M050-01
905,353,NIN-3.0-T-C-PE-NA-MB-TE01-03,TE01-03,TE01-03 Grå dyne,TE01-M005-02,TE01-M020-02,TE01-M050-01
906,353,NIN-3.0-T-C-PE-NA-MB-TE01-02,TE01-02,TE01-02 Hvit dyne,TE01-M005-01,TE01-M020-01,TE01-M050-01
907,353,NIN-3.0-T-C-PE-NA-MB-TE01-01,TE01-01,TE01-01 Embryonal- og primærdyne,TE01-M005-01,TE01-M020-01,TE01-M050-01
908,354,NIN-3.0-T-C-PE-NA-MB-TD06-05,TD06-05,TD06-05 Deflasjonsrabbe,,TD06-M020-01,TD06-M050-01
909,354,NIN-3.0-T-C-PE-NA-MB-TD06-04,TD06-04,TD06-04 Ekstremt kalkrik og saltanriket  rabbe,TD06-M005-04,TD06-M020-04,TD06-M050-02
910,354,NIN-3.0-T-C-PE-NA-MB-TD06-03,TD06-03,TD06-03 Klart kalkrik rabbe,TD06-M005-03,TD06-M020-03,TD06-M050-02
911,354,NIN-3.0-T-C-PE-NA-MB-TD06-02,TD06-02,TD06-02 Intermediær til litt kalkrik rabbe,TD06-M005-02,TD06-M020-02,TD06-M050-01
912,354,NIN-3.0-T-C-PE-NA-MB-TD06-01,TD06-01,TD06-01 Kalkfattig rabbe,TD06-M005-01,TD06-M020-01,TD06-M050-01
913,355,NIN-3.0-T-C-PE-NA-MB-TD05-02,TD05-02,TD05-02 Klart kalkrik naturlig beitebetinget eng,TD05-M005-02,TD05-M020-02,TD05-M050-01
914,355,NIN-3.0-T-C-PE-NA-MB-TD05-01,TD05-01,TD05-01 Sterkt intermediær til litt kalkrik naturlig beitebetinget eng,TD05-M005-01,TD05-M020-01,TD05-M050-01
915,356,NIN-3.0-T-C-PE-NA-MB-TD04-05,TD04-05,TD04-05 Fosse-eng med fosseregnpreg,TD04-M005-05,,TD04-M050-01
916,356,NIN-3.0-T-C-PE-NA-MB-TD04-04,TD04-04,TD04-04 Temmelig til svært kalkrik fosse-eng med fosseyrpreg,TD04-M005-04,TD04-M020-04,TD04-M050-01
917,356,NIN-3.0-T-C-PE-NA-MB-TD04-03,TD04-03,TD04-03 Intermediær til litt kalkrik fosse-eng med fosseyrpreg,TD04-M005-03,TD04-M020-03,TD04-M050-01
918,356,NIN-3.0-T-C-PE-NA-MB-TD04-02,TD04-02,TD04-02 Temmelig til svært kalkrik fosse-eng med fossestøv og -tåkepreg,TD04-M005-02,TD04-M020-02,TD04-M050-01
919,356,NIN-3.0-T-C-PE-NA-MB-TD04-01,TD04-01,TD04-01 Intermediær til litt kalkrik fosse-eng med fossestøv og -tåkepreg,TD04-M005-01,TD04-M020-01,TD04-M050-01
920,357,NIN-3.0-T-C-PE-NA-MB-TD03-06,TD03-06,TD03-06 Rasmarkeng og -hei med svært sterkt raspreg,TD03-M005-06,,TD03-M050-01
921,357,NIN-3.0-T-C-PE-NA-MB-TD03-05,TD03-05,TD03-05 Klart kalkrik rasmarkeng og -hei med klar kildevannspåvirkning,TD03-M005-05,TD03-M020-03,TD03-M050-02
922,357,NIN-3.0-T-C-PE-NA-MB-TD03-04,TD03-04,TD03-04 Intermediær til litt kalkrik rasmarkeng og -hei med klar kildevannspåvirkning,TD03-M005-04,TD03-M020-02,TD03-M050-01
923,357,NIN-3.0-T-C-PE-NA-MB-TD03-03,TD03-03,TD03-03 Klart kalkrik rasmarkeng og -hei,TD03-M005-03,TD03-M020-03,TD03-M050-02
924,357,NIN-3.0-T-C-PE-NA-MB-TD03-02,TD03-02,TD03-02 Intermediær til litt kalkrik rasmarkeng og -hei,TD03-M005-02,TD03-M020-02,TD03-M050-01
925,357,NIN-3.0-T-C-PE-NA-MB-TD03-01,TD03-01,TD03-01 Kalkfattig rasmarkeng og -hei,TD03-M005-01,TD03-M020-01,TD03-M050-01
926,358,NIN-3.0-T-C-PE-NA-MB-TD02-02,TD02-02,TD02-02 Sterkt til disruptivt utsatt flomskredmark,TD02-M005-02,TD02-M020-01,TD02-M050-01
927,358,NIN-3.0-T-C-PE-NA-MB-TD02-01,TD02-01,TD02-01 Noe utsatt flomskredmark,TD02-M005-01,TD02-M020-01,TD02-M050-01
928,359,NIN-3.0-T-C-PE-NA-MB-TD01-12,TD01-12,TD01-12 Sterkt kalkrik storblokket tørke-eksponert rasmark,TD01-M005-12,TD01-M020-09,TD01-M050-02
929,359,NIN-3.0-T-C-PE-NA-MB-TD01-11,TD01-11,TD01-11 Intermediær til litt kalkrik storblokket tørke-eksponert rasmark,TD01-M005-11,TD01-M020-08,TD01-M050-01
930,359,NIN-3.0-T-C-PE-NA-MB-TD01-10,TD01-10,TD01-10 Kalkfattig storblokket tørke-eksponert rasmark,TD01-M005-10,TD01-M020-07,TD01-M050-01
931,359,NIN-3.0-T-C-PE-NA-MB-TD01-09,TD01-09,TD01-09 Sterkt kalkrik storblokket bakli-rasmark,TD01-M005-09,TD01-M020-06,TD01-M050-02
932,359,NIN-3.0-T-C-PE-NA-MB-TD01-08,TD01-08,TD01-08 Intermediær til litt kalkrik storblokket bakli-rasmark,TD01-M005-08,TD01-M020-05,TD01-M050-01
933,359,NIN-3.0-T-C-PE-NA-MB-TD01-07,TD01-07,TD01-07 Kalkfattig storblokket bakli-rasmark,TD01-M005-07,TD01-M020-04,TD01-M050-01
934,359,NIN-3.0-T-C-PE-NA-MB-TD01-06,TD01-06,TD01-06 Sterkt kalkrik stein- og blokk-rasmark,TD01-M005-06,TD01-M020-06,TD01-M050-02
935,359,NIN-3.0-T-C-PE-NA-MB-TD01-05,TD01-05,TD01-05 Intermediær til litt kalkrik stein- og blokk-rasmark,TD01-M005-05,TD01-M020-05,TD01-M050-01
936,359,NIN-3.0-T-C-PE-NA-MB-TD01-04,TD01-04,TD01-04 Kalkfattig stein- og blokk-rasmark,TD01-M005-04,TD01-M020-04,TD01-M050-01
937,359,NIN-3.0-T-C-PE-NA-MB-TD01-03,TD01-03,TD01-03 Sterkt kalkrik sand- og grus-rasmark,TD01-M005-03,TD01-M020-03,TD01-M050-02
938,359,NIN-3.0-T-C-PE-NA-MB-TD01-02,TD01-02,TD01-02 Intermediær til litt kalkrik sand- og grus-rasmark,TD01-M005-02,TD01-M020-02,TD01-M050-01
939,359,NIN-3.0-T-C-PE-NA-MB-TD01-01,TD01-01,TD01-01 Kalkfattig sand- og grus-rasmark,TD01-M005-01,TD01-M020-01,TD01-M050-01
940,360,NIN-3.0-T-C-PE-NA-MB-TC08-11,TC08-11,TC08-11 Sterkt kalkrikt moderat snøleie med svak kildepåvirkning,TC08-M005-03,TC08-M020-03,TC08-M050-02
941,360,NIN-3.0-T-C-PE-NA-MB-TC08-10,TC08-10,TC08-10 Intermediært til litt kalkrikt moderat snøleie med svak kildepåvirkning,TC08-M005-02,TC08-M020-02,TC08-M050-01
942,360,NIN-3.0-T-C-PE-NA-MB-TC08-09,TC08-09,TC08-09 Vegetasjonsfritt snøleie,TC08-M005-09,,TC08-M050-01
943,360,NIN-3.0-T-C-PE-NA-MB-TC08-08,TC08-08,TC08-08 Sterkt kalkrikt ekstrem-snøleie,TC08-M005-08,TC08-M020-05,TC08-M050-02
944,360,NIN-3.0-T-C-PE-NA-MB-TC08-07,TC08-07,TC08-07 Fattig til litt kalkrikt ekstrem-snøleie,TC08-M005-07,TC08-M020-04,TC08-M050-01
945,360,NIN-3.0-T-C-PE-NA-MB-TC08-06,TC08-06,TC08-06 Sterkt kalkrikt seint snøleie,TC08-M005-06,TC08-M020-03,TC08-M050-02
946,360,NIN-3.0-T-C-PE-NA-MB-TC08-05,TC08-05,TC08-05 Intermediært til litt kalkrikt seint snøleie,TC08-M005-05,TC08-M020-02,TC08-M050-01
947,360,NIN-3.0-T-C-PE-NA-MB-TC08-04,TC08-04,TC08-04 Kalkfattig seint snøleie,TC08-M005-04,TC08-M020-01,TC08-M050-01
948,360,NIN-3.0-T-C-PE-NA-MB-TC08-03,TC08-03,TC08-03 Sterkt kalkrikt moderat snøleie,TC08-M005-03,TC08-M020-03,TC08-M050-02
949,360,NIN-3.0-T-C-PE-NA-MB-TC08-02,TC08-02,TC08-02 Intermediært til litt kalkrikt moderat snøleie,TC08-M005-02,TC08-M020-02,TC08-M050-01
950,360,NIN-3.0-T-C-PE-NA-MB-TC08-01,TC08-01,TC08-01 Kalkfattig moderat snøleie,TC08-M005-01,TC08-M020-01,TC08-M050-01
951,361,NIN-3.0-T-C-PE-NA-MB-TC07-01,TC07-01,TC07-01 Fugletopp med klart naturlig gjødslingspreg,TC07-M005-01,TC07-M020-01,TC07-M050-01
952,362,NIN-3.0-T-C-PE-NA-MB-TC06-04,TC06-04,TC06-04 Høgstaude-fuglefjelleng,TC06-M005-03,TC06-M020-01,TC06-M050-01
953,362,NIN-3.0-T-C-PE-NA-MB-TC06-03,TC06-03,TC06-03 Overgjødslet fuglefjell-eng,TC06-M005-02,TC06-M020-01,TC06-M050-01
954,362,NIN-3.0-T-C-PE-NA-MB-TC06-02,TC06-02,TC06-02 Sterkt naturlig gjødslingspreget fuglefjell-eng,TC06-M005-02,TC06-M020-01,TC06-M050-01
955,362,NIN-3.0-T-C-PE-NA-MB-TC06-01,TC06-01,TC06-01 Klart naturlig gjødslingspreget fuglefjell-eng,TC06-M005-01,TC06-M020-01,TC06-M050-01
956,363,NIN-3.0-T-C-PE-NA-MB-TC05-06,TC05-06,TC05-06 Brakkvanns-strandeng,TC05-M005-03,TC05-M020-02,TC05-M050-02
957,363,NIN-3.0-T-C-PE-NA-MB-TC05-05,TC05-05,TC05-05 Skjellsand-salteng,,TC05-M020-01,TC05-M050-01
958,363,NIN-3.0-T-C-PE-NA-MB-TC05-04,TC05-04,TC05-04 Salteng i bølgebeltet,TC05-M005-02,TC05-M020-01,TC05-M050-01
959,363,NIN-3.0-T-C-PE-NA-MB-TC05-03,TC05-03,TC05-03 Salteng i øvre og øverste landstrandbelte,TC05-M005-02,TC05-M020-01,TC05-M050-01
960,363,NIN-3.0-T-C-PE-NA-MB-TC05-02,TC05-02,TC05-02 Salteng i midtre landstrandbelte,TC05-M005-01,TC05-M020-01,TC05-M050-01
961,363,NIN-3.0-T-C-PE-NA-MB-TC05-01,TC05-01,TC05-01 Salteng i nederste til nedre landstrandbelte,TC05-M005-01,TC05-M020-01,TC05-M050-01
962,364,NIN-3.0-T-C-PE-NA-MB-TC04-02,TC04-02,TC04-02 Disruptivt saltanriket mark,TC04-M005-01,TC04-M020-01,TC04-M050-01
963,364,NIN-3.0-T-C-PE-NA-MB-TC04-01,TC04-01,TC04-01 Sterkt saltanriket mark,TC04-M005-01,TC04-M020-01,TC04-M050-01
964,365,NIN-3.0-T-C-PE-NA-MB-TC03-11,TC03-11,TC03-11 Disruptivt isforstyrret strand,,TC03-M020-04,TC03-M050-03
965,365,NIN-3.0-T-C-PE-NA-MB-TC03-10,TC03-10,TC03-10 Ruglbunn-strand,TC03-M005-06,TC03-M020-03,TC03-M050-02
966,365,NIN-3.0-T-C-PE-NA-MB-TC03-09,TC03-09,TC03-09 Skjellsandstrand,TC03-M005-06,TC03-M020-03,TC03-M050-02
967,365,NIN-3.0-T-C-PE-NA-MB-TC03-08,TC03-08,TC03-08 Storblokket strand i supralittoral,TC03-M005-05,TC03-M020-05,TC03-M050-03
968,365,NIN-3.0-T-C-PE-NA-MB-TC03-07,TC03-07,TC03-07 Storblokket strand i geolittoral,TC03-M005-05,TC03-M020-05,TC03-M050-03
969,365,NIN-3.0-T-C-PE-NA-MB-TC03-06,TC03-06,TC03-06 Stein- til blokkstrand i supralittoral,TC03-M005-04,TC03-M020-04,TC03-M050-03
970,365,NIN-3.0-T-C-PE-NA-MB-TC03-05,TC03-05,TC03-05 Stein- til blokkstrand i geolittoral,TC03-M005-04,TC03-M020-04,TC03-M050-03
971,365,NIN-3.0-T-C-PE-NA-MB-TC03-04,TC03-04,TC03-04 Sand- til grus-strand i supralittoral,TC03-M005-03,TC03-M020-03,TC03-M050-02
972,365,NIN-3.0-T-C-PE-NA-MB-TC03-03,TC03-03,TC03-03 Sand- til grus-strand i geolittoral,TC03-M005-03,TC03-M020-03,TC03-M050-02
973,365,NIN-3.0-T-C-PE-NA-MB-TC03-02,TC03-02,TC03-02 Siltstrand i geolittoral,TC03-M005-02,TC03-M020-02,TC03-M050-01
974,365,NIN-3.0-T-C-PE-NA-MB-TC03-01,TC03-01,TC03-01 Leirestrand i geolittoral,TC03-M005-01,TC03-M020-01,TC03-M050-01
975,366,NIN-3.0-T-C-PE-NA-MB-TC02-09,TC02-09,TC02-09 Uttørkingseksponert sterkt kalkrikt overheng,TC02-M005-08,TC02-M020-06,TC02-M050-02
976,366,NIN-3.0-T-C-PE-NA-MB-TC02-08,TC02-08,TC02-08 Uttørkingseksponert intermediært til litt kalkrikt overheng,TC02-M005-07,TC02-M020-05,TC02-M050-01
977,366,NIN-3.0-T-C-PE-NA-MB-TC02-07,TC02-07,TC02-07 Uttørkingseksponert kalkfattig overheng,TC02-M005-06,TC02-M020-04,TC02-M050-01
978,366,NIN-3.0-T-C-PE-NA-MB-TC02-06,TC02-06,TC02-06 Indre dyp grotte,,,TC02-M050-02
979,366,NIN-3.0-T-C-PE-NA-MB-TC02-05,TC02-05,TC02-05 Karstgrotte og overheng,TC02-M005-05,TC02-M020-03,TC02-M050-02
980,366,NIN-3.0-T-C-PE-NA-MB-TC02-04,TC02-04,TC02-04 Kalkfattig til litt kalkrik grotte,TC02-M005-04,,TC02-M050-01
981,366,NIN-3.0-T-C-PE-NA-MB-TC02-03,TC02-03,TC02-03 Knapt uttørkingseksponert sterkt kalkrikt overheng,TC02-M005-03,TC02-M020-03,TC02-M050-02
982,366,NIN-3.0-T-C-PE-NA-MB-TC02-02,TC02-02,TC02-02 Knapt uttørkingseksponert intermediært til litt kalkrikt overheng,TC02-M005-02,TC02-M020-02,TC02-M050-01
983,366,NIN-3.0-T-C-PE-NA-MB-TC02-01,TC02-01,TC02-01 Knapt uttørkingseksponert kalkfattig overheng,TC02-M005-01,TC02-M020-01,TC02-M050-01
984,367,NIN-3.0-T-C-PE-NA-MB-TC01-06,TC01-06,TC01-06 Strandberg preget av disruptiv isforstyrrelse,TC01-M005-01,TC01-M020-01,TC01-M050-01
985,367,NIN-3.0-T-C-PE-NA-MB-TC01-05,TC01-05,TC01-05 Loddrett strandberg,TC01-M005-01,TC01-M020-01,TC01-M050-01
986,367,NIN-3.0-T-C-PE-NA-MB-TC01-04,TC01-04,TC01-04 Temmelig til ekstremt eksponert strandberg,TC01-M005-03,TC01-M020-01,TC01-M050-01
987,367,NIN-3.0-T-C-PE-NA-MB-TC01-03,TC01-03,TC01-03 Sterkt kalkrikt strandberg,TC01-M005-02,TC01-M020-02,TC01-M050-01
988,367,NIN-3.0-T-C-PE-NA-MB-TC01-02,TC01-02,TC01-02 Strandberg i midtre og øvre supralittoral,TC01-M005-01,TC01-M020-01,TC01-M050-01
989,367,NIN-3.0-T-C-PE-NA-MB-TC01-01,TC01-01,TC01-01 Strandberg i nedre supralittoral,TC01-M005-01,TC01-M020-01,TC01-M050-01
990,368,NIN-3.0-T-C-PE-NA-MB-TB01-18,TB01-18,TB01-18 Kalkrik lyngfuktskog,,TB01-M020-03,TB01-M050-02
991,368,NIN-3.0-T-C-PE-NA-MB-TB01-17,TB01-17,TB01-17 Intermediær lyngfuktskog,,TB01-M020-02,TB01-M050-01
992,368,NIN-3.0-T-C-PE-NA-MB-TB01-16,TB01-16,TB01-16 Lyngfuktskog,,TB01-M020-01,TB01-M050-01
993,368,NIN-3.0-T-C-PE-NA-MB-TB01-15,TB01-15,TB01-15 Høgstaudeskog,TB01-M005-15,TB01-M020-03,TB01-M050-02
994,368,NIN-3.0-T-C-PE-NA-MB-TB01-14,TB01-14,TB01-14 Storbregneskog,TB01-M005-14,TB01-M020-02,TB01-M050-01
995,368,NIN-3.0-T-C-PE-NA-MB-TB01-13,TB01-13,TB01-13 Blåbærfuktskog,TB01-M005-13,TB01-M020-01,TB01-M050-01
996,368,NIN-3.0-T-C-PE-NA-MB-TB01-12,TB01-12,TB01-12 Kalk-lavskog,TB01-M005-06,TB01-M020-06,TB01-M050-02
997,368,NIN-3.0-T-C-PE-NA-MB-TB01-11,TB01-11,TB01-11 Lav-lågurtskog,TB01-M005-05,TB01-M020-05,TB01-M050-01
998,368,NIN-3.0-T-C-PE-NA-MB-TB01-10,TB01-10,TB01-10 Lavskog,TB01-M005-04,TB01-M020-04,TB01-M050-01
999,368,NIN-3.0-T-C-PE-NA-MB-TB01-09,TB01-09,TB01-09 Kalk-lyngskog,TB01-M005-06,TB01-M020-06,TB01-M050-02
1000,368,NIN-3.0-T-C-PE-NA-MB-TB01-08,TB01-08,TB01-08 Lyng-lågurtskog,TB01-M005-05,TB01-M020-05,TB01-M050-01
1001,368,NIN-3.0-T-C-PE-NA-MB-TB01-07,TB01-07,TB01-07 Lyngskog,TB01-M005-04,TB01-M020-04,TB01-M050-01
1002,368,NIN-3.0-T-C-PE-NA-MB-TB01-06,TB01-06,TB01-06 Kalk-bærlyngskog,TB01-M005-06,TB01-M020-03,TB01-M050-02
1003,368,NIN-3.0-T-C-PE-NA-MB-TB01-05,TB01-05,TB01-05 Bærlyng-lågurtskog,TB01-M005-05,TB01-M020-02,TB01-M050-01
1004,368,NIN-3.0-T-C-PE-NA-MB-TB01-04,TB01-04,TB01-04 Bærlyngskog,TB01-M005-04,TB01-M020-01,TB01-M050-01
1005,368,NIN-3.0-T-C-PE-NA-MB-TB01-03,TB01-03,TB01-03 Frisk kalkskog,TB01-M005-03,TB01-M020-03,TB01-M050-02
1006,368,NIN-3.0-T-C-PE-NA-MB-TB01-02,TB01-02,TB01-02 Lågurtskog,TB01-M005-02,TB01-M020-02,TB01-M050-01
1007,368,NIN-3.0-T-C-PE-NA-MB-TB01-01,TB01-01,TB01-01 Blåbærskog,TB01-M005-01,TB01-M020-01,TB01-M050-01
1008,369,NIN-3.0-T-C-PE-NA-MB-TA04-03,TA04-03,TA04-03 Temmelig til ekstremt kalkrik arktisk-alpin grasmark,TA04-M005-03,TA04-M020-03,TA04-M050-02
1009,369,NIN-3.0-T-C-PE-NA-MB-TA04-02,TA04-02,TA04-02 Intermediær til litt kalkrik arktisk-alpin grasmark,TA04-M005-02,TA04-M020-02,TA04-M050-01
1010,369,NIN-3.0-T-C-PE-NA-MB-TA04-01,TA04-01,TA04-01 Kalkfattig arktisk-alpin grasmark,TA04-M005-01,TA04-M020-01,TA04-M050-01
1011,370,NIN-3.0-T-C-PE-NA-MB-TA03-16,TA03-16,TA03-16 Kalkrik fjell-fukteng,TA03-M005-16,TA03-M020-06,TA03-M050-02
1012,370,NIN-3.0-T-C-PE-NA-MB-TA03-15,TA03-15,TA03-15 Intermediær til svakt kalkfattig fjell-fukthei,TA03-M005-15,TA03-M020-05,TA03-M050-01
1013,370,NIN-3.0-T-C-PE-NA-MB-TA03-14,TA03-14,TA03-14 Kalkfattig fjell-fukthei,TA03-M005-14,TA03-M020-04,TA03-M050-01
1014,370,NIN-3.0-T-C-PE-NA-MB-TA03-13,TA03-13,TA03-13 Høgstaude-fjelleng,TA03-M005-13,TA03-M020-03,TA03-M050-02
1015,370,NIN-3.0-T-C-PE-NA-MB-TA03-12,TA03-12,TA03-12 Storbregne-fjelleng,TA03-M005-12,TA03-M020-02,TA03-M050-01
1016,370,NIN-3.0-T-C-PE-NA-MB-TA03-11,TA03-11,TA03-11 Ekstremt kalkrik og saltanriket fjell-lavhei,TA03-M005-11,TA03-M020-07,TA03-M050-02
1017,370,NIN-3.0-T-C-PE-NA-MB-TA03-10,TA03-10,TA03-10 Temmelig til ekstremt kalkrik fjell-lavhei,TA03-M005-10,TA03-M020-06,TA03-M050-02
1018,370,NIN-3.0-T-C-PE-NA-MB-TA03-09,TA03-09,TA03-09 Intermediær til litt kalkrik fjell-lavhei,TA03-M005-09,TA03-M020-05,TA03-M050-01
